,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
8117,84015222827,"Recommended Deletion Since Lack of Noteworthiness

Since no one carries, much less watches, this piece of shit channel, can we pretend like it never existed in pussy liberal land by deleting this faggot page?  Thanks.

Go fuck yourselves with your micropenises, pussies.",1,1,1,0,1,0
8124,84114291439,"Piss on me 

P!SS ON ME, YOU BIMBO!",1,0,1,0,1,0
8141,84296873104,"Grow up? You make me laugh. And by the way, you contradicted yourself when you said you hadn't touched my edits. I never even referenced Final Fantasy VII when leaving a message to you. You DID mess with my edits BY reverting them, therefore you DID fuck with them. Now go research what I said and stop discriminating against users, asshole. This isn't your own private playground where you can fuck with people.",1,0,1,0,1,0
8178,84679870644,"How's about you shut the fuck up instead... 

If your going to use wiki to write history, at least make that history truthful and accurate instead of spreading right wing racist viewpoints you nazi piece of shit! Go die in a hole somewhere",1,0,1,0,1,0
8185,84714117877,"bastards, i said nothing about changing it! that was not a complaint!",1,0,1,0,1,0
8204,84991834936,etc CM Punk DID adopt the GO TO SLEEP from KENTA fuking hell! KENTA invented the move CM Punk ADOPTED IT from him GET YOUR BLOODY FACTS RIGHT! you're fuking abusing your power for no reason AND YOU FUKING think you know more wrestling than me just leave me the FUK alone PLEASE!!!! 08:18am,1,0,1,0,0,0
8224,85205700739,fucking bitch suck my Vick prick cracker,1,1,1,0,1,0
8257,85500432596,"who are you 

fuck?? 182.16.240.42",1,0,1,0,0,0
8295,85852510711,I'm also a huge cunt!   talk,1,0,1,0,0,0
8317,86089493565,"Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.Hanibal911You're a bastard Pro-Assad. The rebels Aleppo Central Prison have been completely. Assad's like you're a bastard. Many men like to have sex with your mother, mother-Assad.You're a genital fit. Many men will serve your mother every day, and every day it eats genital. But you and your bastard Assad and parents. No Gvhy can not eat. Of course I understand that when you and your parents bastard to eat not eat Wedge. I suggest that parents make you eat my wedge. In the hope that residents will separate your head from your body.",1,0,1,0,0,0
8339,86269078571,"Nazi.  You can delete my talk page, but i do it to you and im banned.  Fucking fascist.",1,1,1,0,1,0
8346,86303696978,"I don't believe you're a faggot.  You're more like a Eurotoxin douche.  Maybe all these narcissists you talk about can just Google Kim Jong Un if they can't bear not to know what he looks like.  They certainly must know that much to find images, since they are practiced at searching for pictures of 6 year olds everyday.",1,0,1,0,1,0
8351,86344982609,"You are gay or antisemmitian? 

Archangel WHite Tiger

Meow! Greetingshhh!

Uh, there are two ways, why you do erased my comment about WW2, that holocaust was brutally slaying of Jews and not gays/Gypsys/Slavs/anyone...

1 - If you are anti-semitian, than shave your head bald and go to the skinhead meetings!

2 - If you doubt words of the Bible, that homosexuality is a deadly sin, make a pentagram tatoo on your forehead go to the satanistic masses with your gay pals!

3 - First and last warning, you fucking gay - I won't appreciate if any more nazi shwain would write in my page! I don't wish to talk to you anymore!

Beware of the Dark Side!",1,0,1,0,1,1
8360,86402078023,"NM 

HEY EVERY BITCH HATER (MAINLY KID BITCHASS ROCK)
INSTEAD OF MAKING IT BETTER, Y DONT U JUST TAKE THE BITCH OFFLINE ITD MAKE ME ALOT FUCKIN HAPPIER!!!!24.196.217.71",1,0,1,0,1,0
8393,86742168939,"As for [http://en.wikipedia.org/w/index.php?title=Becky_Gable&diff;=109346338&oldid;=109305029 this} I also just asked if he's stupid. Why? Because he keeps reverting my corrections to MY OWN MISTAKES. Tell me, how stupid is this? Rate 1-10.",0,0,1,0,0,0
8421,86971760596,"I wasn't talking to you jerkso, your sucj an idiot you cant even realize when someone is talking to you. No go back to your trailer boy!",1,0,1,0,1,0
8426,87044836466,"William S Saturn is a sockpuppet 

Hey dickweed Saturn, remember me?  You dumb fat bitch",1,0,1,0,1,0
8441,87155325366,you stupied crack head u need to get a life and get off the computer you are probly some 300lbs 40y/o child molester,1,0,1,0,1,0
8445,87196081806,"""

 I have a better idea. 

Tell your """"friend"""" to stop fucking stalking me.""",1,0,1,0,0,0
8467,87409402430,"hey shithead 

quit fucking with all the ufc pages and go get a fucking life you god damn mother fucking loser.",1,0,1,0,1,0
8480,87549584743,"Hey bahamut, for a Cpl in the Marine Corps you are an idiot!!!",1,0,1,0,1,0
8488,87671978367,"ADMINS SUCK!! 

THE FUCKING ADMINS SUCK ASS! I FUCKING HATE THE PEOPLE WHO DELETE MY FUCKING SHIT!!!!!!!!",1,0,1,0,1,0
8499,87746135093,"Fuck you 
Fuck you racist basterd.",1,0,1,0,1,0
8512,87888204612,"Fuck you 

Fuck off you stupid bitch (142.162.85.92  )",1,1,1,0,1,0
8518,87949882018,"You're an idiot. 

Yeah, you blocked me because I used Action Replay codes on Diamond, how mature. Get out of my life.",1,0,1,0,1,0
8521,87979870721,"Where do you get off deleting that? it took me ages to do and you jus come and delete it, all the while leaving your shitty MTV bollox up, you fucking Americans are nothing but a bunch of fucking hicks. Your presidents a fucking redneck hick and I cant wait to see the day when that bastard gets a nuke up his arse!!!",1,0,1,0,1,1
8527,88048829002,"You're a fucking nerd. Don't you have anything else to do in life than play video games? This is what I think of all speedrunners. And you're a fag trying to brag about yourself in an older edit of Nightfire, cuz while some think you might be amazing, others like me think you have no life and are probably NEVER gunna get laid. But you're fine with that right? You'd much rather be making speedruns. 75.69.241.174",1,0,1,0,1,1
8539,88182649549,"could be out rebuilding your city. But NO you're sitting on your lazy ass keeping the admin back log low, RETARD. Your not making a difference, you can't fill a sand bag with all your wonderful edits.",1,0,1,0,1,0
8564,88407517191,"don't 

shit your fuck asshoul 182.16.240.42",1,0,1,0,0,0
8596,88733049138,im not sorry for what i did FUCK Jclemens,1,0,1,0,0,0
8675,89442657149,"So, are you a Christian becaue of Jesus or because Assyrian women and their tits? Do Assyrian women have the best titt-fucking tits in the Middle East? — |Talk 22:56 02 Aug, 2007 (UTC)",1,0,1,0,1,0
8685,89556372744,"Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 

Anthony Bradbury sucks cock and eats shit, Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 

Anthony Bradbury sucks cock and eats shit, Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 

Anthony Bradbury sucks cock and eats shit, Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 

Anthony Bradbury sucks cock and eats shit, Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 
Notrhbysouthbanof sucks cocks 

Anthony Bradbury sucks cock and eats shit,",1,1,1,0,1,0
8702,89741661070,"so you assholes are high on power like george bush, huh? I thought this was a free website, and not run by assholes. No wonder the founder wants to start another site.",1,0,1,0,1,0
8706,89785493741,"Oh noes, an insult on the internets! Get over yourself you moron. Being blocked doesn't affect me in the slightest, I do have a life. Encouraging users like S&P; however just might backfire on whatever topics you like to edit here. I would quite like to see how you would deal with his various issues with not really understanding any policy at all, not BLP, not NPOV, not OR, not TPO, not fucking anything really, especially now he's learned the trick from misguided pompous arses like you that it's best not to even acknowledge such concerns when presented by others, if you can play the 'mommy mommy' card. Unless of course you're as incompetent as they evidently are, in which case, a 'content' dispute between the two of you would be a sight to behold surely. Like two baboons flinging shit at each other while ostensibly visiting a museum.",1,0,1,0,1,0
8723,89957556346,"you are fucking morons 

you realized that wikipedia became like jew-watch right? if you wont block this guy right now and revert his last edit i will report to adl that wikipedia is anti-semite site who like twisting fact if i will report it to adl you will lose a lot of visitors fucking idiots. http://en.wikipedia.org/wiki/User:RolandR",1,0,1,0,1,0
8752,90345286650,"You wicked scoundrel. 

Ohnoitsjamie, I hate you, you fool. You think you are a top WP editor. I am envious of you, idiot. May you fail in all your attempts. may you get pregnant and have a miscarriage. You are a dirty, wicked beast! A rascal, a scoundrel and feces-eating mongrel. Dirty jackass, do you have any sense left in you? Now its up to you to decide if I really meant what I said. An old friend (now in IN). -59.95.27.219",1,0,1,0,1,0
8794,90942869865,"Fraggle81 ==
I can just make new accounts every time I want to attack you. Proxy. Faggot.

==",1,0,1,0,1,0
8805,90997718343,I DID F*** ALL HERE SO F*** OF WIKIPEDIA YOU ARROGANT SELF RIGHTEOUS C***S,1,0,1,0,1,0
8813,91042679545,"For you to even refer to resolution shows your a moron. It's more than adequate for the size of the 
image in the article. Anything higher would clearly allow unauthorized reproduction at a higher quality. Just to make sure I'm not being ambiguous in anyway.....GO FUCK YOURSELF",1,0,1,0,1,0
8831,91227523223,"Is something wrong with you, you piece of shit? Are you even looking at the edits that you're reverting?",1,0,1,0,1,0
8851,91439918086,"Fantastic! Another idiot who can't spell. You mods really stick together, don't you? That's so sweet. *e-tear*",1,0,1,0,1,0
8861,91548911012,fuck the consensus u r a fag,1,0,1,0,1,0
8868,91663683368,they are bumholes they got killed,1,0,1,0,1,0
8877,91819991768,"Thanks for reverting a good change on the Zola Jesus page. I know Nikki, I dated her and we lived in the same town. SHE WAS BORN NIKKI ROSE HUMMEL not this other bullshit she made up and you guys support. Fuck you for your revert",1,0,1,0,1,0
8884,91928665499,"Hey you bitch 

When you deleted my page, I cried. You made an 18 year old cry.",1,1,1,0,1,0
8891,91987590599,"Oh Sh*t! I'm shaking in my boots, big bad admin! Get off my nuts, bitch.",1,0,1,0,1,0
8925,92345436754,"if they dont score a milliuon goals for vinnies, the shits",1,0,1,0,1,0
8929,92353497692,"Kingpin is a dooche... 

Fuck you D",1,0,1,0,1,0
8932,92397143691,"I don't give a crap if you're an admin! 

I don't give a crap if you are an admin, just mind your own business. You're annoying. Fuck off.",1,0,1,0,1,0
